Date,Price,Open,High,Low,Vol.,Change %
6-Dec-19,2.09,2.01,2.1,1.97,4.09M,3.96%
5-Dec-19,2.01,2.03,2.07,1.96,5.91M,-0.90%
4-Dec-19,2.03,2.12,2.15,2,7.20M,-4.28%
3-Dec-19,2.12,2.09,2.19,2.06,4.51M,1.50%
2-Dec-19,2.09,2.16,2.17,2.05,4.00M,-3.14%
1-Dec-19,2.16,2.24,2.24,2.13,4.08M,-3.38%
30-Nov-19,2.24,2.34,2.34,2.2,3.40M,-4.28%
29-Nov-19,2.34,2.27,2.37,2.26,5.20M,2.90%
28-Nov-19,2.27,2.22,2.32,2.17,5.46M,2.02%
27-Nov-19,2.22,2.24,2.28,2.1,8.77M,-0.91%
26-Nov-19,2.24,2.26,2.35,2.15,8.67M,-0.57%
25-Nov-19,2.26,2.22,2.4,2.03,9.51M,1.66%
24-Nov-19,2.22,2.42,2.45,2.2,5.16M,-8.22%
23-Nov-19,2.42,2.35,2.46,2.26,5.49M,3.15%
22-Nov-19,2.35,2.54,2.59,2.14,13.01M,-7.80%
21-Nov-19,2.54,2.7,2.71,2.48,5.38M,-5.64%
20-Nov-19,2.7,2.72,2.79,2.63,4.14M,-0.98%
19-Nov-19,2.72,2.79,2.8,2.58,5.41M,-2.43%
18-Nov-19,2.79,2.91,2.96,2.7,4.27M,-3.93%
17-Nov-19,2.91,2.99,2.99,2.87,2.04M,-3.00%
16-Nov-19,2.99,3.04,3.04,2.91,2.81M,-1.38%
15-Nov-19,3.04,3.04,3.07,2.81,7.47M,-0.21%
14-Nov-19,3.04,3.02,3.16,2.97,8.42M,0.93%
13-Nov-19,3.02,2.82,3.09,2.79,8.22M,7.11%
12-Nov-19,2.82,2.74,2.87,2.73,3.86M,2.51%
11-Nov-19,2.75,2.78,2.78,2.67,2.63M,-1.08%
10-Nov-19,2.78,2.8,2.84,2.74,3.36M,-0.69%
9-Nov-19,2.8,2.71,2.85,2.7,5.78M,2.96%
8-Nov-19,2.71,2.68,2.73,2.63,3.86M,1.14%
7-Nov-19,2.68,2.74,2.75,2.62,4.06M,-2.19%
6-Nov-19,2.74,2.67,2.82,2.65,3.65M,2.63%
5-Nov-19,2.67,2.68,2.69,2.64,2.37M,-0.31%
4-Nov-19,2.68,2.66,2.73,2.63,2.61M,0.90%
3-Nov-19,2.66,2.7,2.71,2.62,1.89M,-1.65%
2-Nov-19,2.7,2.71,2.74,2.68,2.33M,0.00%
1-Nov-19,2.71,2.72,2.79,2.65,4.37M,-0.49%
31-Oct-19,2.72,2.61,2.76,2.54,4.63M,4.32%
30-Oct-19,2.61,2.66,2.68,2.52,4.65M,-2.09%
29-Oct-19,2.66,2.66,2.77,2.64,4.34M,0.00%
28-Oct-19,2.66,2.67,2.88,2.66,9.37M,0.00%
27-Oct-19,2.67,2.74,2.76,2.65,7.20M,-2.82%
26-Oct-19,2.74,2.84,2.99,2.66,15.72M,-3.29%
25-Oct-19,2.84,2.72,2.99,2.62,16.33M,4.10%
24-Oct-19,2.72,2.61,2.77,2.61,11.70M,4.38%
23-Oct-19,2.61,2.61,2.68,2.39,16.21M,0.00%
22-Oct-19,2.61,2.62,2.82,2.57,13.04M,-0.67%
21-Oct-19,2.62,2.44,2.67,2.44,13.37M,7.66%
20-Oct-19,2.44,2.35,2.45,2.29,5.13M,3.49%
19-Oct-19,2.35,2.35,2.39,2.29,5.38M,0.00%
18-Oct-19,2.35,2.41,2.5,2.32,8.45M,-2.51%
17-Oct-19,2.41,2.37,2.48,2.27,11.91M,1.61%
16-Oct-19,2.38,2.39,2.41,2.18,13.77M,-0.41%
15-Oct-19,2.39,2.53,2.59,2.34,7.40M,-5.56%
14-Oct-19,2.53,2.49,2.67,2.45,7.02M,1.56%
13-Oct-19,2.49,2.6,2.64,2.45,6.64M,-3.97%
12-Oct-19,2.59,2.75,2.75,2.56,7.22M,-5.72%
11-Oct-19,2.75,2.63,2.79,2.57,13.42M,4.62%
10-Oct-19,2.63,2.8,2.8,2.48,17.87M,-6.38%
9-Oct-19,2.8,2.58,2.94,2.51,25.07M,8.74%
8-Oct-19,2.58,2.4,2.63,2.27,18.52M,7.66%
7-Oct-19,2.4,2.17,2.49,2.1,15.24M,10.63%
6-Oct-19,2.17,1.96,2.26,1.95,11.48M,10.22%
5-Oct-19,1.96,1.97,1.98,1.91,2.60M,-0.42%
4-Oct-19,1.97,1.94,1.99,1.89,4.08M,1.49%
3-Oct-19,1.94,2.01,2.03,1.89,8.29M,-3.30%
2-Oct-19,2.01,1.83,2.02,1.81,6.70M,10.15%
1-Oct-19,1.83,1.77,1.88,1.75,5.09M,3.31%
30-Sep-19,1.77,1.7,1.77,1.64,4.47M,3.86%
29-Sep-19,1.7,1.68,1.75,1.64,4.25M,1.52%
28-Sep-19,1.68,1.66,1.7,1.63,3.05M,1.16%
27-Sep-19,1.66,1.65,1.68,1.56,5.07M,0.00%
26-Sep-19,1.65,1.75,1.76,1.53,9.18M,-5.63%
25-Sep-19,1.75,1.71,1.93,1.63,10.76M,2.30%
24-Sep-19,1.71,1.8,2.06,1.48,20.00M,-5.01%
23-Sep-19,1.8,1.82,1.88,1.78,3.38M,-0.66%
22-Sep-19,1.82,1.89,1.89,1.77,2.81M,-3.65%
21-Sep-19,1.89,1.82,1.89,1.79,3.34M,3.35%
20-Sep-19,1.82,1.87,1.87,1.76,4.06M,-2.32%
19-Sep-19,1.87,1.8,1.9,1.73,10.91M,3.47%
18-Sep-19,1.8,1.63,1.84,1.62,9.95M,10.47%
17-Sep-19,1.63,1.58,1.67,1.55,5.99M,3.66%
16-Sep-19,1.58,1.61,1.63,1.55,4.14M,-2.39%
15-Sep-19,1.61,1.56,1.64,1.56,4.58M,3.23%
14-Sep-19,1.56,1.58,1.64,1.53,6.40M,-0.71%
13-Sep-19,1.58,1.71,1.71,1.51,7.41M,-7.67%
12-Sep-19,1.71,1.73,1.74,1.69,2.44M,-1.08%
11-Sep-19,1.73,1.8,1.83,1.71,2.48M,-4.05%
10-Sep-19,1.8,1.79,1.83,1.77,3.02M,0.00%
9-Sep-19,1.79,1.83,1.87,1.76,3.91M,-1.80%
8-Sep-19,1.83,1.77,1.9,1.76,3.93M,3.43%
7-Sep-19,1.77,1.72,1.8,1.71,2.62M,2.66%
6-Sep-19,1.72,1.79,1.83,1.69,3.50M,-4.16%
5-Sep-19,1.79,1.78,1.86,1.77,3.09M,1.02%
4-Sep-19,1.78,1.85,1.86,1.74,3.86M,-4.12%
3-Sep-19,1.85,1.83,1.94,1.82,3.65M,1.54%
2-Sep-19,1.83,1.77,1.89,1.73,3.43M,3.25%
1-Sep-19,1.77,1.78,1.8,1.72,1.54M,-0.65%
31-Aug-19,1.78,1.8,1.85,1.74,2.15M,-1.33%
30-Aug-19,1.8,1.78,1.89,1.74,2.99M,1.25%
29-Aug-19,1.78,1.89,1.89,1.73,4.64M,-5.92%
28-Aug-19,1.89,2.11,2.11,1.88,3.60M,-10.48%
27-Aug-19,2.11,2.07,2.18,2.01,3.44M,1.92%
26-Aug-19,2.07,2.08,2.15,2.05,2.63M,0.00%
25-Aug-19,2.08,2.17,2.18,2.03,3.14M,-4.51%
24-Aug-19,2.17,2.24,2.25,2.16,2.01M,-2.83%
23-Aug-19,2.24,2.22,2.31,2.17,5.16M,0.62%
22-Aug-19,2.22,2.21,2.29,2.14,3.39M,0.85%
21-Aug-19,2.21,2.36,2.37,2.16,5.72M,-6.61%
20-Aug-19,2.36,2.49,2.54,2.34,4.08M,-5.27%
19-Aug-19,2.49,2.5,2.6,2.45,4.88M,-0.30%
18-Aug-19,2.5,2.4,2.56,2.37,4.31M,4.13%
17-Aug-19,2.4,2.3,2.42,2.28,2.42M,4.18%
16-Aug-19,2.3,2.42,2.46,2.23,4.19M,-4.71%
15-Aug-19,2.42,2.28,2.45,2.26,3.55M,6.17%
14-Aug-19,2.28,2.42,2.6,2.17,8.25M,-5.72%
13-Aug-19,2.42,2.39,2.47,2.31,3.71M,1.23%
12-Aug-19,2.39,2.42,2.48,2.34,2.96M,-1.17%
11-Aug-19,2.42,2.33,2.49,2.29,4.18M,3.46%
10-Aug-19,2.33,2.17,2.4,2.13,6.06M,7.74%
9-Aug-19,2.17,2.28,2.29,2.15,2.76M,-4.94%
8-Aug-19,2.28,2.38,2.4,2.27,3.37M,-4.34%
7-Aug-19,2.38,2.47,2.5,2.36,3.92M,-3.38%
6-Aug-19,2.47,2.46,2.51,2.31,7.02M,0.28%
5-Aug-19,2.46,2.51,2.64,2.46,6.31M,-1.85%
4-Aug-19,2.51,2.41,2.6,2.38,7.33M,3.79%
3-Aug-19,2.41,2.43,2.73,2.36,13.90M,-0.50%
2-Aug-19,2.43,2.16,2.49,2.14,7.48M,12.24%
1-Aug-19,2.16,2.21,2.23,2.11,3.24M,-1.98%
31-Jul-19,2.21,2.07,2.24,2.06,5.22M,6.86%
30-Jul-19,2.06,2.13,2.18,1.98,5.53M,-3.26%
29-Jul-19,2.13,2.22,2.25,2.11,2.67M,-3.72%
28-Jul-19,2.22,2.25,2.27,2.11,2.21M,-1.33%
27-Jul-19,2.25,2.4,2.46,2.22,4.86M,-6.38%
26-Jul-19,2.4,2.37,2.42,2.32,2.33M,1.07%
25-Jul-19,2.37,2.4,2.51,2.36,4.47M,-1.31%
24-Jul-19,2.4,2.35,2.51,2.28,5.96M,2.25%
23-Jul-19,2.35,2.41,2.52,2.25,6.40M,-2.34%
22-Jul-19,2.41,2.53,2.59,2.38,4.16M,-5.00%
21-Jul-19,2.53,2.64,2.66,2.46,4.01M,-3.87%
20-Jul-19,2.64,2.6,2.73,2.58,5.55M,1.55%
19-Jul-19,2.6,2.67,2.75,2.5,6.57M,-2.69%
18-Jul-19,2.67,2.4,2.79,2.35,15.91M,11.56%
17-Jul-19,2.39,2.19,2.59,2.06,15.95M,9.45%
16-Jul-19,2.19,2.69,2.77,2.16,9.87M,-18.84%
15-Jul-19,2.69,2.79,2.85,2.59,8.91M,-3.60%
14-Jul-19,2.79,3.17,3.24,2.76,10.09M,-12.00%
13-Jul-19,3.17,3.17,3.29,3.05,11.58M,0.00%
12-Jul-19,3.17,2.78,3.32,2.6,13.95M,13.80%
11-Jul-19,2.78,3.11,3.15,2.71,9.10M,-10.63%
10-Jul-19,3.12,3.07,3.26,2.86,12.42M,1.63%
9-Jul-19,3.07,3.34,3.37,2.96,12.34M,-8.13%
8-Jul-19,3.34,3.28,3.56,3.25,6.95M,1.85%
7-Jul-19,3.28,3.47,3.51,3.25,7.18M,-5.51%
6-Jul-19,3.47,3.64,3.65,3.45,6.73M,-4.76%
5-Jul-19,3.64,3.46,3.75,3.46,14.06M,5.22%
4-Jul-19,3.46,3.49,3.6,3.22,13.26M,-0.88%
3-Jul-19,3.49,3.74,3.88,3.49,14.14M,-6.65%
2-Jul-19,3.74,3.64,3.98,3.2,32.72M,2.73%
1-Jul-19,3.64,3.39,3.85,2.95,30.44M,7.45%
30-Jun-19,3.39,3.71,4.23,3.25,31.12M,-8.81%
29-Jun-19,3.72,3.03,4.57,2.95,68.09M,22.42%
28-Jun-19,3.03,2.29,3.1,2.21,19.15M,32.27%
27-Jun-19,2.29,2.28,2.55,2.12,17.62M,0.77%
26-Jun-19,2.28,2.19,2.44,2.03,20.96M,3.91%
25-Jun-19,2.19,1.87,2.43,1.86,27.58M,17.33%
24-Jun-19,1.87,1.81,1.88,1.79,3.33M,3.10%
23-Jun-19,1.81,1.84,1.91,1.77,6.46M,-1.70%
22-Jun-19,1.84,1.69,1.94,1.68,11.12M,9.24%
21-Jun-19,1.69,1.77,1.79,1.62,8.95M,-4.52%
20-Jun-19,1.77,1.84,1.89,1.69,7.24M,-3.77%
19-Jun-19,1.84,1.82,1.9,1.8,6.68M,1.11%
18-Jun-19,1.82,1.96,2.02,1.76,17.29M,-7.18%
17-Jun-19,1.96,1.66,2.07,1.66,22.43M,17.65%
16-Jun-19,1.66,1.71,1.8,1.6,11.11M,-2.68%
15-Jun-19,1.71,1.63,1.81,1.6,215.58K,4.76%
14-Jun-19,1.63,1.85,1.9,1.5,554.79K,-11.93%
13-Jun-19,1.85,1.15,1.99,1.12,399.34K,61.72%
12-Jun-19,1.15,1.12,1.16,1.08,39.50K,2.33%
11-Jun-19,1.12,1.21,1.21,1.1,34.25K,-7.47%
10-Jun-19,1.21,1.06,1.21,1.04,34.07K,14.30%
9-Jun-19,1.06,1.14,1.15,1.01,28.95K,-7.22%
8-Jun-19,1.14,1.18,1.19,1.12,33.08K,-3.13%
7-Jun-19,1.18,1.11,1.25,1.07,98.03K,6.19%
6-Jun-19,1.11,1.1,1.26,1.06,161.58K,1.25%
5-Jun-19,1.1,0.88,1.1,0.88,78.06K,24.58%
4-Jun-19,0.88,0.92,0.93,0.85,34.17K,-3.99%
3-Jun-19,0.92,1.02,1.02,0.9,37.09K,-10.61%
2-Jun-19,1.02,0.95,1.05,0.94,82.84K,7.35%
1-Jun-19,0.95,1.02,1.05,0.95,29.84K,-6.34%
31-May-19,1.02,1.01,1.04,0.93,87.24K,0.88%
30-May-19,1.01,1.17,1.22,0.93,97.80K,-13.65%
29-May-19,1.17,1.28,1.28,1.15,72.98K,-8.62%
28-May-19,1.28,1.22,1.34,1.15,110.85K,5.29%
27-May-19,1.22,1.08,1.25,1.08,132.73K,12.18%
26-May-19,1.08,1.11,1.18,1.04,92.20K,-2.71%
25-May-19,1.11,1.31,1.33,1.1,93.99K,-15.17%
24-May-19,1.31,1.34,1.43,1.2,101.62K,-1.88%
23-May-19,1.34,1.22,1.39,1.15,86.71K,9.69%
22-May-19,1.22,1.2,1.47,1.14,133.28K,2.02%
21-May-19,1.2,1.12,1.23,1.06,57.31K,7.07%
20-May-19,1.12,1.02,1.17,0.96,28.09K,9.79%
19-May-19,1.02,0.94,1.11,0.94,62.09K,8.73%
18-May-19,0.94,0.88,0.96,0.86,18.65K,6.80%
17-May-19,0.88,0.92,0.98,0.82,47.88K,-5.25%
16-May-19,0.92,0.85,0.93,0.74,47.94K,8.98%
15-May-19,0.85,0.8,0.88,0.78,75.11K,6.46%
14-May-19,0.8,0.67,0.98,0.64,114.29K,19.59%
13-May-19,0.67,0.65,0.69,0.65,8.74K,2.16%
12-May-19,0.65,0.69,0.7,0.63,13.86K,-4.96%
11-May-19,0.69,0.69,0.76,0.65,48.50K,0.00%
10-May-19,0.69,0.68,0.76,0.65,62.76K,1.16%
9-May-19,0.68,0.59,0.75,0.59,70.85K,14.46%
8-May-19,0.59,0.55,0.62,0.53,22.96K,8.29%
7-May-19,0.55,0.58,0.61,0.55,13.97K,-4.78%
6-May-19,0.58,0.5,0.59,0.5,17.48K,14.48%
5-May-19,0.5,0.5,0.5,0.49,1.53K,0.00%
4-May-19,0.5,0.52,0.52,0.49,6.58K,-4.02%
3-May-19,0.52,0.46,0.52,0.46,3.18K,12.76%
2-May-19,0.46,0.48,0.48,0.46,3.95K,-3.00%
1-May-19,0.48,0.46,0.49,0.46,15.82K,2.74%
30-Apr-19,0.46,0.42,0.47,0.42,2.68K,10.21%
29-Apr-19,0.42,0.45,0.45,0.42,1.29K,-6.14%
28-Apr-19,0.45,0.45,0.46,0.44,4.17K,0.00%
27-Apr-19,0.45,0.43,0.46,0.43,4.14K,6.34%
26-Apr-19,0.43,0.45,0.45,0.43,3.04K,-5.40%
25-Apr-19,0.45,0.47,0.49,0.45,7.46K,-4.21%
24-Apr-19,0.47,0.49,0.53,0.43,9.04K,-3.15%
23-Apr-19,0.49,0.49,0.5,0.48,7.52K,-1.36%
22-Apr-19,0.49,0.49,0.6,0.49,39.64K,0.00%
21-Apr-19,0.49,0.5,0.51,0.4,1.26K,-2.50%
20-Apr-19,0.5,0.52,0.53,0.5,0.48K,-2.42%
19-Apr-19,0.52,0.52,0.52,0.52,1.33K,0.00%
18-Apr-19,0.52,0.5,0.52,0.5,0.27K,3.43%
17-Apr-19,0.5,0.51,0.51,0.48,7.40K,-1.67%
16-Apr-19,0.51,0.5,0.51,0.49,6.03K,2.82%
15-Apr-19,0.5,0.52,0.53,0.48,21.78K,-5.45%
14-Apr-19,0.52,0.53,0.54,0.51,10.03K,-1.15%
13-Apr-19,0.53,0.51,0.54,0.5,11.43K,5.03%
12-Apr-19,0.51,0.49,0.51,0.46,22.47K,2.93%
11-Apr-19,0.49,0.52,0.52,0.47,28.31K,-5.45%
10-Apr-19,0.52,0.53,0.54,0.51,3.53K,-2.61%
9-Apr-19,0.53,0.55,0.55,0.49,5.58K,-2.56%
8-Apr-19,0.55,0.57,0.61,0.49,10.46K,-3.87%
7-Apr-19,0.57,0.58,0.58,0.56,5.04K,-1.51%
6-Apr-19,0.58,0.56,0.59,0.56,7.40K,2.41%
5-Apr-19,0.56,0.54,0.58,0.54,6.88K,5.26%
4-Apr-19,0.54,0.56,0.58,0.52,15.65K,-3.70%
3-Apr-19,0.56,0.58,0.6,0.56,9.70K,-4.33%
2-Apr-19,0.58,0.56,0.59,0.51,9.28K,4.49%
1-Apr-19,0.56,0.52,0.56,0.52,12.67K,9.39%
31-Mar-19,0.51,0.49,0.54,0.49,13.48K,3.48%
30-Mar-19,0.49,0.49,0.5,0.48,3.82K,0.00%
29-Mar-19,0.49,0.49,0.5,0.49,4.84K,0.00%
28-Mar-19,0.49,0.49,0.51,0.48,5.93K,1.31%
27-Mar-19,0.49,0.46,0.5,0.45,2.61K,6.42%
26-Mar-19,0.46,0.47,0.49,0.45,4.50K,-3.09%
25-Mar-19,0.47,0.45,0.48,0.44,8.41K,3.92%
24-Mar-19,0.45,0.46,0.47,0.45,1.49K,0.00%
23-Mar-19,0.46,0.46,0.5,0.46,2.24K,-1.34%
22-Mar-19,0.46,0.46,0.46,0.44,5.92K,0.00%
21-Mar-19,0.46,0.48,0.48,0.44,3.42K,-3.80%
20-Mar-19,0.48,0.49,0.5,0.47,1.60K,0.00%
19-Mar-19,0.49,0.47,0.49,0.47,0.70K,2.32%
18-Mar-19,0.47,0.48,0.48,0.46,2.15K,-1.08%
17-Mar-19,0.48,0.47,0.5,0.47,3.49K,0.00%
16-Mar-19,0.47,0.48,0.49,0.47,2.57K,-1.51%
15-Mar-19,0.48,0.49,0.51,0.48,1.01K,-1.09%
14-Mar-19,0.49,0.48,0.49,0.47,6.92K,0.00%
13-Mar-19,0.48,0.53,0.53,0.47,3.18K,-8.07%
12-Mar-19,0.53,0.46,0.53,0.45,14.33K,14.46%
11-Mar-19,0.46,0.5,0.51,0.46,13.10K,-8.65%
10-Mar-19,0.5,0.47,0.54,0.47,14.40K,7.37%
9-Mar-19,0.47,0.47,0.48,0.45,8.83K,0.00%
8-Mar-19,0.47,0.47,0.5,0.46,15.81K,0.00%
7-Mar-19,0.47,0.43,0.47,0.42,2.92K,7.49%
6-Mar-19,0.43,0.42,0.44,0.42,1.73K,3.88%
5-Mar-19,0.42,0.42,0.43,0.4,4.12K,0.00%
4-Mar-19,0.42,0.43,0.43,0.4,1.31K,-2.28%
3-Mar-19,0.43,0.42,0.43,0.42,1.00K,1.77%
2-Mar-19,0.42,0.43,0.43,0.42,2.77K,-2.17%
1-Mar-19,0.43,0.43,0.44,0.42,3.25K,0.00%
28-Feb-19,0.43,0.42,0.44,0.42,2.03K,0.00%
27-Feb-19,0.42,0.44,0.44,0.42,0.81K,-3.48%
26-Feb-19,0.44,0.47,0.47,0.43,4.00K,-5.53%
25-Feb-19,0.47,0.4,0.47,0.4,4.80K,14.84%
24-Feb-19,0.4,0.46,0.46,0.4,10.66K,-11.88%
23-Feb-19,0.46,0.45,0.46,0.45,3.14K,3.07%
22-Feb-19,0.45,0.45,0.45,0.44,3.28K,0.00%
21-Feb-19,0.45,0.46,0.48,0.44,21.79K,-2.84%
20-Feb-19,0.46,0.47,0.47,0.45,7.17K,-1.37%
19-Feb-19,0.47,0.47,0.47,0.47,2.99K,0.00%
18-Feb-19,0.47,0.45,0.48,0.45,7.59K,4.58%
17-Feb-19,0.45,0.44,0.47,0.42,5.40K,2.86%
16-Feb-19,0.44,0.44,0.44,0.43,7.23K,0.00%
15-Feb-19,0.44,0.43,0.44,0.42,8.37K,2.43%
14-Feb-19,0.43,0.44,0.45,0.43,5.13K,-2.46%
13-Feb-19,0.44,0.43,0.44,0.42,11.19K,1.44%
12-Feb-19,0.43,0.43,0.43,0.42,1.46K,0.00%
11-Feb-19,0.43,0.45,0.45,0.42,14.24K,-4.75%
10-Feb-19,0.45,0.47,0.48,0.45,7.78K,-3.56%
9-Feb-19,0.47,0.45,0.49,0.43,24.68K,4.90%
8-Feb-19,0.45,0.4,0.45,0.4,11.60K,10.51%
7-Feb-19,0.4,0.4,0.42,0.39,5.26K,0.00%
6-Feb-19,0.4,0.42,0.42,0.39,6.39K,-4.27%
5-Feb-19,0.42,0.39,0.43,0.39,6.40K,6.20%
4-Feb-19,0.39,0.39,0.4,0.38,6.64K,2.36%
3-Feb-19,0.39,0.41,0.41,0.39,7.15K,-5.37%
2-Feb-19,0.41,0.41,0.43,0.4,10.13K,0.00%
1-Feb-19,0.41,0.4,0.42,0.38,21.78K,2.31%
31-Jan-19,0.4,0.41,0.42,0.39,13.73K,-3.91%
30-Jan-19,0.41,0.45,0.47,0.41,17.79K,-8.38%
29-Jan-19,0.45,0.4,0.46,0.4,65.93K,11.91%
28-Jan-19,0.4,0.43,0.43,0.36,27.09K,-6.05%
27-Jan-19,0.43,0.47,0.54,0.43,9.86K,-9.01%
26-Jan-19,0.47,0.48,0.48,0.47,3.09K,-2.09%
25-Jan-19,0.48,0.5,0.51,0.47,25.25K,-2.94%
24-Jan-19,0.5,0.5,0.5,0.48,32.03K,0.00%
23-Jan-19,0.5,0.53,0.54,0.5,28.31K,-6.20%
22-Jan-19,0.53,0.5,0.55,0.5,23.12K,6.78%
21-Jan-19,0.5,0.47,0.52,0.47,16.26K,5.46%
20-Jan-19,0.47,0.48,0.48,0.46,22.39K,-1.48%
19-Jan-19,0.48,0.49,0.49,0.47,24.38K,-2.12%
18-Jan-19,0.49,0.47,0.5,0.46,18.70K,3.80%
17-Jan-19,0.47,0.49,0.52,0.46,60.88K,-3.33%
16-Jan-19,0.49,0.51,0.57,0.47,78.65K,-3.35%
15-Jan-19,0.51,0.47,0.58,0.46,152.08K,8.99%
14-Jan-19,0.47,0.44,0.49,0.41,41.46K,4.49%
13-Jan-19,0.44,0.41,0.44,0.37,7.95K,9.88%
12-Jan-19,0.41,0.43,0.46,0.39,25.40K,-6.53%
11-Jan-19,0.43,0.35,0.44,0.35,19.21K,23.03%
10-Jan-19,0.35,0.4,0.4,0.34,26.40K,-11.26%
9-Jan-19,0.4,0.41,0.43,0.39,7.92K,-4.22%
8-Jan-19,0.41,0.37,0.41,0.36,9.05K,12.61%
7-Jan-19,0.37,0.39,0.39,0.37,2.22K,-5.23%
6-Jan-19,0.39,0.37,0.4,0.35,3.31K,5.72%
5-Jan-19,0.37,0.42,0.42,0.37,1.00K,-12.36%
4-Jan-19,0.42,0.36,0.46,0.34,12.52K,16.38%
